old_text|text|word|emoji|emoji_mean|lables
酒店很差，虽然挂牌4星，但只有准3星的感觉，房间是很大，但设施一般，灯光太暗。海景房是是远远望去才可以看到。房间里有霉的味道，虽然不强烈。虽然是1月，房间里有蚊子，咬了不少包。440的价格还要加政府税13元多，不包括早餐和宽带，宽带10元一小时，50元一天，早餐是广东式早茶单点，有些浪费时间，算来也要530－550左右，这个价格在上海、北京、广州都可以住很象样的四星。希望Ctrip找好一点的酒店，当地的假日的价格又有点高，虽然没住过但我信任假日的品牌。其他是否可以去找一些比较好的四星？|[MASK][MASK]，虽然[MASK]4[MASK]，但只有准3星的[MASK]，[MASK]是[MASK]，但[MASK]一般，[MASK]太暗。海景房是是[MASK]才可以看到。[MASK][MASK]有霉的味道，虽然[MASK]强烈。虽然是1[MASK]，[MASK][MASK]有[MASK]，[MASK]了[MASK][MASK]。440的[MASK]还要加政府税13元多，不包括早餐和宽带，宽带10元一小时，50元一天，早餐是广东式早茶单点，有些浪费时间，算来也要530－550左右，这个价格在上海、北京、广州都可以住很象样的四星。希望Ctrip找好一点的酒店，当地的假日的价格又有点高，虽然没住过但我信任假日的品牌。其他是否可以去找一些比较好的四星？|['酒店', '很差', '挂牌', '星', '准星', '感觉', '房间', '很大', '设施', '灯光', '远远望去', '房间', '里', '不', '月', '房间', '里', '蚊子', '咬', '不少', '包', '价格']|['🍺', '🪡', '👾', '🤫', '💋', '🧑\u200d⚖️', '💨', '🪡', '👅', '🥶', '😵\u200d💫', '💨', '🍐', '⛔', '🈷', '💨', '🍐', '😘', '👺', '⛔', '🤗', '😯']|['酒', '针', '怪', '静', '脣', '官', '风', '针', '舌', '冷', '晕', '风', '梨', '禁', '月', '风', '梨', '吻', '妖', '禁', '抱', '缄']|0
距二环高架桥太近，有噪音。附近小吃还是不少的。|[MASK][MASK]高架桥太近，有[MASK]。附近小吃还是不少的。|['距', '二环', '噪音']|['\U0001faf4', '👂', '🧼']|['举', '耳', '皂']|0
房间真是好小，而且有股霉味，床单没洗干净，有不明的污渍，打到客房部要求换没人接电话，只能打到前台，送来条床单，我要求铺上，服务员说自己是前台的不负责铺床，客房部的人下班了，我只能自己铺。看上面几位评价数字电视比较吸引人，我觉得真是没什么可看的，存储的电影少得可怜，连续剧根本打不开。下次不会去住了。|[MASK]真是[MASK][MASK]，而且[MASK]霉味，[MASK]没洗[MASK]，有[MASK]的[MASK]，打到[MASK]要求[MASK]没人接[MASK]，[MASK]打到[MASK]，[MASK][MASK]床单，我要求铺上，服务员说自己是前台的不负责铺床，客房部的人下班了，我只能自己铺。看上面几位评价数字电视比较吸引人，我觉得真是没什么可看的，存储的电影少得可怜，连续剧根本打不开。下次不会去住了。|['房间', '好', '小', '有股', '床单', '干净', '不明', '污渍', '客房部', '换', '电话', '只能', '前台', '送来', '条']|['💨', '🥵', '🤣', '👉', '🤥', '🧑\u200d⚖️', '⛔', '🛖', '🉑', '🤥', '😴', '🦵', '😗', '\U0001fae0', '🤣']|['风', '烧', '笑', '右', '谎', '官', '禁', '屋', '可', '谎', '眠', '肢', '亲', '融', '笑']|0
还行吧，不算失望，离地铁2号线要走500M左右，但在中环旁边，自己开车去比较方便。|还行吧，[MASK][MASK]，离地铁2[MASK]要走500M左右，但在中环旁边，自己开车去比较方便。|['不算', '失望', '号线']|['⛔', '👹', '🥵']|['禁', '食', '烧']|1
建议携程取消推荐该酒店,环境很差,楼下有迪厅,不仅有噪音,整个房间都在颤动,根本无法入睡!另外7月31日还没有早餐!|[MASK][MASK]取消[MASK]该[MASK],[MASK][MASK],楼下有迪厅,不仅有噪音,整个房间都在颤动,根本无法入睡!另外7月31日还没有早餐!|['建议', '携程', '推荐', '酒店', '环境', '很差']|['😴', '✍', '🐇', '🍺', '🤥', '🪡']|['眠', '写', '兔子', '酒', '谎', '针']|0
如果你住习惯了五星酒店的话，最好不要住这家了，价格五星，价值顶多四星，太滥了！我们住的还是超级豪华房，床柜什么的都像招待所，电视还是23的大屁股老款，更要命的是服务员会象征性的敲几下门就直接进来，吓死人了，还从没见过不等我们开门而自己打开就进来的，相当不满意了！（不过好像汕头也没什么更好的酒店了，呵呵）|如果你[MASK][MASK]了[MASK][MASK]的话，最好不要[MASK][MASK]了，[MASK][MASK]，[MASK][MASK][MASK]，太滥了！我们[MASK]的还是[MASK][MASK]房，床柜什么的都像招待所，电视还是23的大屁股老款，更要命的是服务员会象征性的敲几下门就直接进来，吓死人了，还从没见过不等我们开门而自己打开就进来的，相当不满意了！（不过好像汕头也没什么更好的酒店了，呵呵）|['住', '习惯', '五星', '酒店', '住', '这家', '价格', '五星', '价值', '顶多', '四星', '住', '超级', '豪华', '房床']|['🐷', '😁', '🛖', '🍺', '🐷', '🪡', '😯', '🛖', '😯', '🤫', '😔', '🐷', '🥵', '🥵', '💨']|['猪', '嘻', '屋', '酒', '猪', '针', '缄', '屋', '缄', '静', '思', '猪', '烧', '烧', '风']|0
房间干净、舒适、典雅，地理位置绝佳，携程的价位合理，值得入住。卫生间稍小，块头不要太大的人，应该没有问题，呵呵。|[MASK][MASK]、[MASK]、[MASK]，地理位置绝佳，[MASK]的价位合理，值得入住。卫生间稍小，块头不要太大的人，应该没有问题，呵呵。|['房间', '干净', '舒适', '典雅', '携程']|['💨', '🧑\u200d⚖️', '✋', '😴', '✍']|['风', '官', '手', '眠', '写']|1
KTV在25楼,整个晚上房间都在震根本就休息不好,上网居然还要接电话线拨号.这个酒店实在太差了|KTV在25楼,整个[MASK][MASK][MASK]在[MASK]根本就[MASK]不好,上网居然还要接电话线拨号.这个酒店实在太差了|['晚上', '房间', '都', '震', '休息']|['🥣', '💨', '\U0001fad8', '🪡', '😚']|['碗', '风', '豆', '针', '羞']|0
房间还可以，床和枕头都蛮舒服的，就是靠马路有点吵。总的来说还可以吧，以后去还会继续住的。|[MASK]还可以，[MASK]和[MASK][MASK][MASK]舒服的，就是靠马路有点吵。总的来说还可以吧，以后去还会继续住的。|['房间', '床', '枕头', '都', '蛮']|['💨', '🤥', '🪡', '\U0001fad8', '😴']|['风', '谎', '针', '豆', '眠']|1
携程的宾馆预订，大大不如从前了，价格没有优势，协议的酒店提供的服务跟携程的承诺大打折扣！！！到达酒店的时候，原来预订时的价格是188元，可是到酒店后，酒店临时调整价格到268元（公布价是358元），问我同意不同意？废话，我能同意吗？在入住的时候，就要交房费，以前真没见过。房间的安全性差，没有内锁。因为刚刚装修完，所以，房间设备虽然低档次，但是还算是新的，感觉不是太差。洗涑用品连招待所的都不如，还什么大酒店？管子里出来的是黄黄的水！！！入住的时候，本来说是可以刷VISA卡的，可是刷不了。（不知道有没有真把钱给刷进去？担心）退房的时候，要张发票，不能开，得到很远的另外一个象招待所一样的，所谓的大酒店去开。不过，公布价跟我实际结算的价（预订价）的原因，总体来说，感觉不是特别的差，比起携程的一些其他的协议酒店来说，不是最差的。补充点评2008年2月17日：本来预订的时候，要求接飞机的，到了北京机场，下了飞机，出了候机楼，根本没有人接飞机。于是自己只能凭以往的习惯去打听，大听到了，那个接飞机的服务员的态度，真TMD的恶劣！不说了。|[MASK]的[MASK][MASK]，大大[MASK]如[MASK]了，[MASK]没有[MASK]，[MASK]的[MASK]提供的[MASK]跟[MASK]的[MASK]大打折扣！！！[MASK][MASK]的[MASK]候，原来[MASK]时的[MASK]是188[MASK]，可是到[MASK][MASK]，[MASK][MASK][MASK][MASK]到268[MASK]（[MASK][MASK]358[MASK]），[MASK]我[MASK]不[MASK]？废话，[MASK][MASK]吗？在[MASK]的时候，[MASK][MASK][MASK]，以前[MASK]没见过。[MASK]的安全性[MASK]，没有内锁。因为[MASK][MASK]完，所以，房间设备虽然低档次，但是还算是新的，感觉不是太差。洗涑用品连招待所的都不如，还什么大酒店？管子里出来的是黄黄的水！！！入住的时候，本来说是可以刷VISA卡的，可是刷不了。（不知道有没有真把钱给刷进去？担心）退房的时候，要张发票，不能开，得到很远的另外一个象招待所一样的，所谓的大酒店去开。不过，公布价跟我实际结算的价（预订价）的原因，总体来说，感觉不是特别的差，比起携程的一些其他的协议酒店来说，不是最差的。补充点评2008年2月17日：本来预订的时候，要求接飞机的，到了北京机场，下了飞机，出了候机楼，根本没有人接飞机。于是自己只能凭以往的习惯去打听，大听到了，那个接飞机的服务员的态度，真TMD的恶劣！不说了。|['携程', '宾馆', '预订', '从前', '价格', '优势', '协议', '酒店', '服务', '携程', '承诺', '到达', '酒店', '预订', '时', '价格', '元', '酒店', '后', '酒店', '临时', '调整', '价格', '元', '公布', '价是', '元', '问', '同意', '不', '同意', '我能', '同意', '入住', '就要', '交', '房费', '真', '房间', '差', '刚刚', '装修']|['✍', '💩', '\U0001fae4', '\U0001fae0', '😯', '👉', '✍', '🍺', '🧑', '✍', '🤩', '🙃', '🍺', '\U0001fae4', '👹', '😯', '😵\u200d💫', '🍺', '🤡', '🍺', '\U0001fab7', '🤣', '😯', '😵\u200d💫', '\U0001fae0', '😯', '😵\u200d💫', '😘', '\U0001fae0', '⛔', '\U0001fae0', '🤝', '\U0001fae0', '🪱', '🍺', '🤣', '💨', '🪡', '💨', '\U0001fab9', '🧑\u200d🔧', '🤥']|['写', '便', '郁', '融', '缄', '右', '写', '酒', '父', '写', '崇', '倒', '酒', '郁', '食', '缄', '晕', '酒', '丑', '酒', '莲', '笑', '缄', '晕', '融', '缄', '晕', '吻', '融', '禁', '融', '握', '融', '蠕', '酒', '笑', '风', '针', '风', '巢', '工', '谎']|0
酒店设施还行，不过房间过小，价格相对一个小县城来说有点贵。|[MASK]还[MASK]，不过[MASK]过[MASK]，价格相对一个小县城来说有点贵。|['酒店设施', '行', '房间', '小']|['🍺', '🤫', '💨', '🤣']|['酒', '静', '风', '笑']|1
和父母一起去的，所以住在家庭房里，没有看到无敌江景。总得来说，酒店弄得比较干净。韩国人特别多。但是房间里老是有一股去不了的怪味道，马桶偶尔漏漏水，莲蓬头设计得非常容易往外溅水。早餐也不咋地。虽然缺点多多，但是已经算是丹东最顶尖的酒店了。|和[MASK]一起去的，所以[MASK]在[MASK][MASK]，没有看到[MASK][MASK]。[MASK]，[MASK][MASK]得比较[MASK]。[MASK][MASK]特别多。但是房间里老是有一股去不了的怪味道，马桶偶尔漏漏水，莲蓬头设计得非常容易往外溅水。早餐也不咋地。虽然缺点多多，但是已经算是丹东最顶尖的酒店了。|['父母', '住', '家庭', '房里', '无敌', '江景', '总得来说', '酒店', '弄', '干净', '韩国', '人']|['🧑', '🐷', '😯', '💨', '🛖', '🤫', '\U0001fae0', '🍺', '\U0001fae0', '🧑\u200d⚖️', '🦡', '\U0001f979']|['父', '猪', '缄', '风', '屋', '静', '融', '酒', '融', '官', '獾', '忍']|1
这次入住发现在服务上下了工夫.比如在走道上,洗手间放了报纸.餐厅早餐自助餐服务,电梯服务都很周到.其实宾馆服务硬件不一定要很豪华,但要真心对待客人.希望坚持.|[MASK][MASK]发现在[MASK][MASK]下了[MASK].比如在走[MASK]上,[MASK][MASK]了[MASK].餐厅早餐自助餐服务,电梯服务都很周到.其实宾馆服务硬件不一定要很豪华,但要真心对待客人.希望坚持.|['这次', '入住', '服务', '工夫', '道', '上', '洗手间', '放', '报纸']|['🪡', '🪱', '🧑', '\U0001fae0', '🙃', '🤕', '😁', '💨', '🤗']|['针', '蠕', '父', '融', '倒', '伤', '嘻', '风', '抱']|1
前几天到江阴,住的是158的房间!房间设施非常不合理!小,非常特别以及及其的小!在这种地方要158实在是亏!而且个人感觉很脏(具体没看到什么,就是感觉很脏)建议还是找个别的地方住吧!158在江阴这种地方还是可以找到一些比较好的酒店的!|[MASK][MASK]到[MASK],[MASK]的是158的[MASK]![MASK][MASK]非常[MASK]![MASK],非常特别以及及其的小!在这种地方要158实在是亏!而且个人感觉很脏(具体没看到什么,就是感觉很脏)建议还是找个别的地方住吧!158在江阴这种地方还是可以找到一些比较好的酒店的!|['前', '几天', '江阴', '住', '房间', '房间', '设施', '不合理', '小']|['😗', '🤪', '🤫', '🐷', '💨', '💨', '👅', '⛔', '🤣']|['亲', '稽', '静', '猪', '风', '风', '舌', '禁', '笑']|0
第一：从预订看酒店和携程。作为携程的钻石客户，一直以来对预订效率和正确率都比较满意，但本次预订上海世茂皇家艾美酒店感到非常气愤、烦人！由于酒店方出台新的房价政策（连住4晚以上房价），否认本人已确认的订单（连住2晚以上房价），前后和携程交涉不下20次才重新恢复原订单的有效性。虽然此事已得到解决，但反映两个重要问题：一是上海世茂皇家艾美酒店经营不诚信，在携程客服一再确认之下才承认修改过房价政策和同意按照原订单标准收费；二是携程处理客户问题的机制反映迟钝，并有不负责任的表现。第二：从入住感受看酒店。1、酒店地理位置相当优越，出门就是南京路步行街，周边都是中、西式餐饮店，这是我看到的唯一优势。2、酒店坐落的大楼设计很独特，成三角形，酒店大堂位于11楼，以下都是商场，电梯很多却都有指定的起始和到达楼层，从1楼（首层）上有直达电梯，但对于要办登记入住的客人都须先到（L层）办理好手续再转乘，下楼更麻烦，所有都得先到（L层）再转乘。反正住这几酒店三天就是在电梯里转来转去，绝对浪费时间！商务客人勿住！2、15楼行政楼层室内结构和布局很别扭，洗脸台在卫生间外使用时难免有水溅在地上很滑，没有悬挂毛巾的地方，这些都能忍受，但床头的位置正对着门，中间只有一个屏风，晚上象躺在门口睡，床垫更是难受！太高太软，睡了第二天起来全身痛！更让人难以忍受的是这个酒店的被子竟然没套被单，而是有一条床单隔着被子，睡到半夜全部弄得乱七八糟！！3、房间有很多瓦数很高的灯，研究了很久才知道很多灯都串联在一起，只能同时开启和关闭，绝对浪费能源！这就是我住过的房价两千七百多的所谓的皇家行政房，实在是一家性价比极端差的酒店，这样的酒店以后就是免费也不会再住，因为从预订到入住只有很受气、超麻烦、不舒服、不值得的感觉。望后来者三思！|第一：从[MASK]看[MASK]和[MASK]。作为[MASK]的[MASK][MASK]，一直以来对[MASK][MASK]和[MASK][MASK][MASK]，但本次[MASK][MASK][MASK][MASK]艾美[MASK][MASK]非常[MASK]、[MASK]！由于[MASK][MASK][MASK][MASK]的[MASK][MASK]（[MASK]4[MASK]以上[MASK]），否认本人[MASK]确认的[MASK]（[MASK]2[MASK]以上[MASK]），前后和[MASK][MASK][MASK]下20次才重新[MASK][MASK]的[MASK]。虽然此事[MASK]得到[MASK]，但反映[MASK]重要问题：[MASK][MASK][MASK][MASK]艾美[MASK][MASK][MASK][MASK]，在[MASK][MASK][MASK]确认[MASK]才[MASK][MASK]过[MASK][MASK]和[MASK]按照[MASK][MASK][MASK][MASK]；[MASK][MASK]处理[MASK]问题的[MASK]反映[MASK]，并有[MASK]的[MASK]。第二：从[MASK][MASK]看[MASK]。1、[MASK]地理位置相当[MASK]，[MASK]就是[MASK][MASK]，[MASK][MASK]是中、西式餐饮店，这是我看到的唯一优势。2、酒店坐落的大楼设计很独特，成三角形，酒店大堂位于11楼，以下都是商场，电梯很多却都有指定的起始和到达楼层，从1楼（首层）上有直达电梯，但对于要办登记入住的客人都须先到（L层）办理好手续再转乘，下楼更麻烦，所有都得先到（L层）再转乘。反正住这几酒店三天就是在电梯里转来转去，绝对浪费时间！商务客人勿住！2、15楼行政楼层室内结构和布局很别扭，洗脸台在卫生间外使用时难免有水溅在地上很滑，没有悬挂毛巾的地方，这些都能忍受，但床头的位置正对着门，中间只有一个屏风，晚上象躺在门口睡，床垫更是难受！太高太软，睡了第二天起来全身痛！更让人难以忍受的是这个酒店的被子竟然没套被单，而是有一条床单隔着被子，睡到半夜全部弄得乱七八糟！！3、房间有很多瓦数很高的灯，研究了很久才知道很多灯都串联在一起，只能同时开启和关闭，绝对浪费能源！这就是我住过的房价两千七百多的所谓的皇家行政房，实在是一家性价比极端差的酒店，这样的酒店以后就是免费也不会再住，因为从预订到入住只有很受气、超麻烦、不舒服、不值得的感觉。望后来者三思！|['预订', '酒店', '携程', '携程', '钻石', '客户', '预订', '效率', '正确率', '都', '比较满意', '预订', '上海', '世茂', '皇家', '酒店', '感到', '气愤', '烦人', '酒店', '方', '出台', '新', '房价', '政策', '连住', '晚', '房价', '已', '订单', '连住', '晚', '房价', '携程', '交涉', '不', '下次', '恢复原', '订单', '有效性', '已', '解决', '两个', '一是', '上海', '世茂', '皇家', '酒店', '经营', '不', '诚信', '携程', '客服', '一再', '之下', '承认', '修改', '房价', '政策', '同意', '原', '订单', '标准', '收费', '二是', '携程', '客户', '机制', '迟钝', '不负责任', '表现', '入住', '感受', '酒店', '酒店', '优越', '出门', '南京路', '步行街', '周边', '都']|['\U0001fae4', '🍺', '✍', '✍', '✊', '🉑', '\U0001fae4', '🤣', '🖐', '\U0001fad8', '🤐', '\U0001fae4', '🤕', '👹', '🤥', '🍺', '🧑\u200d⚖️', '7️⃣', '🍚', '🍺', '💨', '🤡', '🫀', '💨', '🖐', '😴', '🥣', '💨', '🐜', '🤫', '😴', '🥣', '💨', '✍', '🤣', '⛔', '🤣', '👋', '🤫', '👉', '🐜', '🪢', '🤔', '🐜', '🤕', '👹', '🤥', '🍺', '🤫', '⛔', '🤩', '✍', '🉑', '🐜', '🦵', '🤩', '😚', '💨', '🖐', '\U0001fae0', '😵\u200d💫', '🤫', '🤣', '🤡', '👂', '✍', '🉑', '🤪', '😋', '⛔', '🤣', '🪱', '🧑\u200d⚖️', '🍺', '🍺', '👉', '🤡', '⬇', '⛔', '🤡', '\U0001fad8']|['郁', '酒', '写', '写', '拳', '可', '郁', '笑', '掌', '豆', '闭', '郁', '伤', '食', '谎', '酒', '官', '七', '饭', '酒', '风', '丑', '心', '风', '掌', '眠', '碗', '风', '蚁', '静', '眠', '碗', '风', '写', '笑', '禁', '笑', '挥', '静', '右', '蚁', '结', '想', '蚁', '伤', '食', '谎', '酒', '静', '禁', '崇', '写', '可', '蚁', '肢', '崇', '羞', '风', '掌', '融', '晕', '静', '笑', '丑', '耳', '写', '可', '稽', '吃', '禁', '笑', '蠕', '官', '酒', '酒', '右', '丑', '南', '禁', '丑', '豆']|0
