old_text|text|word|emoji|emoji_mean|lables
回复@耳朵的盛宴:已经漫游至港澳台及东南亚及赤道几内亚刚果赞比亚南非阿布扎比一带...[哈哈] //@耳朵的盛宴:大陆第一潇洒哥|[MASK]@[MASK]的[MASK]:已经[MASK]至[MASK]及[MASK]及赤道几内亚刚果赞比亚南非阿布扎比一带...[哈哈] //@耳朵的盛宴:大陆第一潇洒哥|['回复', '耳朵', '盛宴', '漫游', '港澳台', '东南亚']|['👋', '👂', '🤕', '😴', '🧑\u200d🔧', '\U0001fae0']|['挥', '耳', '伤', '眠', '工', '融']|1
#去哪儿积分商城#点评入住酒店换好礼，商城限时五折积分兑换[给力]！你旅途中、生活中需要的各种物件儿，iPad Mini、酒店免费房、手机移动电源、无线路由……应有尽有！你还在犹豫什么！走！逛商城去：http://t.cn/8ki47pv 另最新晋高级点评达人@桐妈1011 已经成功以五折积分兑换了iPad Mini2 [鼓掌]|#去哪儿[MASK][MASK]#[MASK][MASK][MASK][MASK][MASK][MASK]，[MASK][MASK][MASK][MASK]兑换[给力]！你[MASK][MASK]、生活中需要的各种物件儿，iPad Mini、酒店免费房、手机移动电源、无线路由……应有尽有！你还在犹豫什么！走！逛商城去：http://t.cn/8ki47pv 另最新晋高级点评达人@桐妈1011 已经成功以五折积分兑换了iPad Mini2 [鼓掌]|['积分', '商城', '点评', '入住', '酒店', '换', '好', '礼', '商城', '限时', '五折', '积分', '旅途', '中']|['🤪', '🤕', '😴', '🪱', '🍺', '🤥', '🥵', '🍐', '🤕', '🤣', '🛖', '🤪', '\U0001facf', '🤩']|['稽', '伤', '眠', '蠕', '酒', '谎', '烧', '梨', '伤', '笑', '屋', '稽', '驴', '崇']|1
海淀的看过来… //@大连cherry:有我远吗？我在大连呢。。。[泪]//@风林火山私家牛板筋火锅:好 很快~[嘻嘻]|海淀的看过来… //@大连cherry:有我[MASK]吗？我在大连呢。。。[[MASK]]//@[MASK][MASK][MASK]板筋火锅:好 很快~[嘻嘻]|['远', '泪', '风林火山', '私家', '牛']|['😵\u200d💫', '😩', '🥶', '😔', '🐮']|['晕', '累', '冷', '思', '牛']|1
[哈哈] //@smartnale:@Tina_YangJQ @太Rita @邱小显要当辣妈|[哈哈] //@smartnale:@Tina_YangJQ @太Rita @邱小[MASK][MASK]|['显要', '当辣妈']|['🤣', '🐺']|['笑', '狼']|1
#品质领航问鼎东方2012东方卫视优质资源推介会#@今晚80后脱口秀 有王同学的脱口秀哦DJ哥哥正在准备 很帅哦[爱你][心][花]|#品质[MASK][MASK][MASK]2012[MASK]卫视[MASK][MASK]推介会#@今晚80后脱口秀 有王同学的脱口秀哦DJ哥哥正在准备 很帅哦[爱你][心][花]|['领航', '问鼎', '东方', '东方', '优质', '资源']|['🤫', '😘', '\U0001fae0', '\U0001fae0', '👉', '🔠']|['静', '吻', '融', '融', '右', '字']|1
好麻麻[哈哈][爱你]|[MASK]麻麻[哈哈][爱你]|['好']|['🥵']|['烧']|1
多背一公斤全职美女工作人员！[哈哈]|多[MASK]一[MASK]全职美女工作人员！[哈哈]|['背', '公斤']|['🤚', '\U0001fae0']|['背', '融']|1
@傅小刚 :傅总，巨蟹的给我留一条啊[哈哈]|@[MASK] :[MASK]总，巨蟹的给我留一条啊[哈哈]|['傅小刚', '傅']|['🧑', '🧑']|['父', '父']|1
幸福幸福前所未有的幸福~~~[太开心]感谢这么多好朋友帮我见证这次回归原创的全新开始！@胡海泉 @王学好 @阿丘 @肖央 @口琴小彭 @小黑mk @5885老蒋 @melissa黄鸥 @DJ小强 @ITHK 也感谢我最辛苦最亲爱的工作团队~[抱抱]我会加油！！！[可爱][耶]|[MASK][MASK][MASK]的[MASK]~~~[太[MASK]][MASK]这么多好[MASK][MASK]我[MASK][MASK][MASK][MASK]的全新开始！@胡海泉 @王学好 @阿丘 @肖央 @口琴小彭 @小黑mk @5885老蒋 @melissa黄鸥 @DJ小强 @ITHK 也感谢我最辛苦最亲爱的工作团队~[抱抱]我会加油！！！[可爱][耶]|['幸福', '幸福', '前所未有', '幸福', '开心', '感谢', '朋友', '帮', '见证', '这次', '回归', '原创']|['🤫', '🤫', '😗', '🤫', '🥢', '🧑\u200d⚖️', '🥶', '🐺', '😴', '🪡', '👋', '😵\u200d💫']|['静', '静', '亲', '静', '快', '官', '冷', '狼', '眠', '针', '挥', '晕']|1
[哈哈]//@廖敏Maggie: 特好奇的还有L为何读＂挨撸＂ //@沈宏非: C读＂塞＂、F读＂挨腐＂、H读＂挨耻＂，N读＂恩＂、V读＂威＂...这个是广院统一教出来的吧？一直很好奇依据是啥。|[哈哈]//@廖敏Maggie: 特[MASK]的还有L为何[MASK]＂挨[MASK]＂ //@[MASK]: C读＂塞＂、F读＂挨腐＂、H读＂挨耻＂，N读＂恩＂、V读＂威＂...这个是广院统一教出来的吧？一直很好奇依据是啥。|['廖敏特', '好奇', '读', '撸', '沈宏非', '读塞读']|['🤣', '🥵', '🧒', '🦌', '👅', '🧒']|['笑', '烧', '犊', '鹿', '舌', '犊']|1
哈哈，我乐的不行！[哈哈][哈哈][哈哈]|哈哈，[MASK]的[MASK]！[哈哈][哈哈][哈哈]|['我乐', '不行']|['🤝', '⛔']|['握', '禁']|1
看着咋?聚会的照片，心里想着：我们亲耐的崔老师咋永远都那么年轻呢?这才是真正的不老妖姬呢。。[偷笑][爱你][亲亲]|看着咋?[MASK]的[MASK]，心里[MASK]：我们[MASK]的崔[MASK]咋[MASK]都那么年轻呢?这才是真正的不老妖姬呢。。[偷笑][爱你][亲亲]|['聚会', '照片', '想着', '亲耐', '老师', '永远']|['\U0001faf4', '😉', '🤔', '😗', '🧓', '\U0001fae0']|['举', '眨', '想', '亲', '老', '融']|1
//@磊子-IQIYI: //@胡学伟://@韩志国:哈哈，人才！//@迟夙生律师: //@陈业文新大都:[哈哈] 网上段子确实很多、很棒。//@张志杰中国: 推！[哈哈]|//@[MASK]-IQIYI: //@[MASK]://@[MASK]:哈哈，[MASK]！//@[MASK][MASK]: //@陈业文新大都:[哈哈] 网上段子确实很多、很棒。//@张志杰中国: 推！[哈哈]|['磊子', '胡学伟', '韩志国', '人才', '迟夙生', '律师']|['😩', '😮\u200d💨', '🦡', '\U0001f979', '😋', '\U0001facf']|['累', '呼', '獾', '忍', '吃', '驴']|1
玫瑰，巧克力。。[花心]。[鼓掌] 地址：http://t.cn/zW8LfTV|玫瑰，[MASK]。。[[MASK]]。[鼓掌] 地址：http://t.cn/zW8LfTV|['巧克力', '花心']|['🤣', '🤙']|['笑', '话']|1
重新上路。[哈哈]|重新[MASK]。[哈哈]|['上路']|['🤕']|['伤']|1
[哈哈][good][耶]|[哈哈][good][[MASK]]|['耶']|['👴']|['爷']|1
是的！有兴趣的话，尝一尝吧！ //@财前财前:是中山公园龙之梦吗 //@静冈叔叔: 回复@鱼子酱Fisher:还可以吧！今天的那家的服务员的态度特别好啊[鼓掌] //@鱼子酱Fisher:回复@静冈叔叔:去过徐家汇五番街那边的一家[哈哈]|是的！有[MASK]的话，[MASK]吧！ //@财前财前:是[MASK][MASK]吗 //@[MASK][MASK]: [MASK]@[MASK]Fisher:还可以吧！今天的那家的服务员的态度特别好啊[鼓掌] //@鱼子酱Fisher:回复@静冈叔叔:去过徐家汇五番街那边的一家[哈哈]|['兴趣', '尝一尝', '中山公园', '龙之梦', '静冈', '叔叔', '回复', '鱼子酱']|['🤫', '🤩', '🤩', '\U0001fae0', '🤫', '✋', '👋', '\U0001fae4']|['静', '崇', '崇', '融', '静', '手', '挥', '郁']|1
人间喜剧多悲剧：喜剧94哭着笑[哈哈]，悲剧94笑着哭[?]//@黄西Joe_Wong: 喜剧就是悲剧加上时间。|[MASK]多[MASK]：[MASK]94[MASK]着笑[哈哈]，悲剧94笑着哭[?]//@黄西Joe_Wong: 喜剧就是悲剧加上时间。|['人间喜剧', '悲剧', '喜剧', '哭']|['\U0001f979', '🤚', '😁', '😢']|['忍', '背', '嘻', '哭']|1
感觉这哥们说英语有点东南亚口音～//@精彩电影: 这哥们又来了！中国式英语怎么啦？你是没见识过日本英语[哈哈]|[MASK]这[MASK][MASK][MASK]有点东南亚口音～//@精彩电影: 这哥们又来了！中国式英语怎么啦？你是没见识过日本英语[哈哈]|['感觉', '哥们', '说', '英语']|['🧑\u200d⚖️', '🕊', '🥵', '🤫']|['官', '鸽', '烧', '静']|1
下次做这个~[嘻嘻]//@创意铺子:酱爆牛肉粒|[MASK][MASK]这个~[[MASK]]//@创意铺子:酱爆牛肉粒|['下次', '做', '嘻嘻']|['🤣', '👈', '😁']|['笑', '左', '嘻']|1
#食尚小米慢游泰国#登游艇畅游湄南河、飞快的两岸风光和疾驰而过的尖头船[嘻嘻]我爱泰国的椰子[馋嘴]汁甜！劈开肉更好吃！两个美妞刚把吸完汁的椰子扔了、看见我把自己的椰子让果摊老板劈开拿小勺挖椰肉[馋嘴]她俩馋啦[害羞]还有谁吃椰子没吃果肉？都给我别扔啦[花心][花心][花心] http://t.cn/z82IbA5|#[MASK][MASK][MASK]泰国#[MASK][MASK][MASK]湄南河、飞快的[MASK][MASK]和[MASK]而过的[MASK][MASK][[MASK]]我爱泰国的[MASK][[MASK]][MASK][MASK]！劈开肉更好吃！两个美妞刚把吸完汁的椰子扔了、看见我把自己的椰子让果摊老板劈开拿小勺挖椰肉[馋嘴]她俩馋啦[害羞]还有谁吃椰子没吃果肉？都给我别扔啦[花心][花心][花心] http://t.cn/z82IbA5|['食尚', '小米', '慢游', '登', '游艇', '畅游', '两岸', '风光', '疾驰', '尖头', '船', '嘻嘻', '椰子', '馋嘴', '汁', '甜']|['👹', '🤣', '😴', '🥶', '👉', '🤩', '🤔', '🥶', '🤪', '😴', '💋', '😁', '👴', '💋', '🦵', '🤨']|['食', '笑', '眠', '冷', '右', '崇', '想', '冷', '稽', '眠', '脣', '嘻', '爷', '脣', '肢', '挑']|1
"""甄?是后宫女子中一个突出的形象，在她身上比较集中地表现出封建社会中女性难得的自主品格和独立意识。她与人为善，真诚待人，并以智慧和胆识与皇后、华妃为代表的邪恶势力展开抗争……这一颗蒸不熟、煮不烂、捶不扁、炒不爆、响当当的铜豌豆……""点击欣赏《求是》奇文：http://t.cn/8kDTvBm [哈哈]"|"""甄?是[MASK]女子[MASK][MASK]突[MASK]的[MASK]，在她[MASK]比较[MASK][MASK]出[MASK][MASK]女性[MASK]的[MASK]品格和[MASK]意识。她与人为善，真诚待人，并以智慧和胆识与皇后、华妃为代表的邪恶势力展开抗争……这一颗蒸不熟、煮不烂、捶不扁、炒不爆、响当当的铜豌豆……""点击欣赏《求是》奇文：http://t.cn/8kDTvBm [哈哈]"|['甄是', '后宫', '中', '一个', '形象', '身上', '集中地', '表现', '出', '封建社会', '中', '难得', '自主', '独立']|['🪡', '🤡', '🤩', '🐜', '🤫', '👅', '🤪', '🤣', '🤡', '🥶', '🤩', '⬇', '🔠', '🧒']|['针', '丑', '崇', '蚁', '静', '舌', '稽', '笑', '丑', '冷', '崇', '南', '字', '犊']|1
第一张好萌 [可爱] 生快生快 哈哈哈 //@李小妮: 小黑哥生快！早生贵子！[太阳][耶][蛋糕][蛋糕][蛋糕]|第一张[MASK] [[MASK]] [MASK][MASK] [MASK] //@李小妮: 小黑哥生快！早生贵子！[太阳][耶][蛋糕][蛋糕][蛋糕]|['好萌', '可爱', '生快', '生快', '哈哈哈']|['🥵', '🉑', '🤕', '🤕', '😃']|['烧', '可', '伤', '伤', '哈']|1
万子哥好湿[哈哈] //@万子千红:湖面的烟雾袅袅升起，静静的小岛帐篷一片；都市人的世外桃源啊，那就是如画的明月湾！|[MASK][MASK][MASK][哈哈] //@[MASK][MASK]:[MASK]的烟雾袅袅升起，静静的小岛帐篷一片；都市人的世外桃源啊，那就是如画的明月湾！|['万子哥', '好', '湿', '万子', '千红', '湖面']|['🥣', '🥵', '👹', '🥣', '😗', '😮\u200d💨']|['碗', '烧', '食', '碗', '亲', '呼']|1
【#超级笑星#幕后花絮】美丽滴@余声707 在后台~总会陪着选手们一起看着舞台上的表演[爱你]~不过小编很好奇哦~余声姐姐有木有分清楚~他们谁是哥哥~谁是弟弟呀？[哈哈]|【#[MASK][MASK]#[MASK][MASK]】美丽滴@余声707 在[MASK]~[MASK]陪着[MASK]们一起看着[MASK]上的表演[爱你]~不过小编很好奇哦~余声姐姐有木有分清楚~他们谁是哥哥~谁是弟弟呀？[哈哈]|['超级', '笑星', '幕后', '花絮', '后台', '总会', '选手', '舞台']|['🥵', '🤣', '👁', '🤙', '🤡', '\U0001fae0', '✊', '🛖']|['烧', '笑', '目', '话', '丑', '融', '拳', '屋']|1
今天好霸气啊，同志们这是要带着我活活逼死人家啊[哈哈][哈哈][哈哈]|今天[MASK][MASK]啊，[MASK]们这是要带着我活活逼死人家啊[哈哈][哈哈][哈哈]|['好', '霸气', '同志']|['🥵', '8️⃣', '\U0001fae0']|['烧', '八', '融']|1
@aoki杨咩咩 @兔拉拉810 @王乱子 咱们要知足咯[爱你]|@aoki[MASK]咩咩 @[MASK]拉拉810 @[MASK]乱子 咱们要知足咯[爱你]|['杨', '兔', '王']|['👀', '😛', '🐺']|['眼', '吐', '狼']|1
//@罗雷Ray: 如不含黄曲霉素蒙牛的奶是好奶，如不含美国中国GDp全球第一，如不含台湾中国巳经统一！[哈哈] //@公民石?明:[偷笑] 好 //@天佑中华A:大炮这个炮放的好！|//@[MASK]Ray: [MASK][MASK][MASK]的[MASK]是[MASK]，[MASK]美国[MASK]GDp全球第一，如不含台湾中国巳经统一！[哈哈] //@公民石?明:[偷笑] 好 //@天佑中华A:大炮这个炮放的好！|['罗雷', '如不含', '黄曲霉素', '蒙牛', '奶', '好奶', '如不含', '中国']|['🐚', '🪱', '🤥', '🥶', '👵', '🥵', '🪱', '🤩']|['螺', '蠕', '谎', '冷', '奶', '烧', '蠕', '崇']|1
回港小休了?天,?了??小可?，去海?、公?、?她?心?的DVD、吃pizza、afternoon tea、看????.......忙吧？但其?......是她?在慰藉我的心?[偷笑][嘻嘻]|[MASK][MASK]了?[MASK],?了??[MASK]?，去海?、公?、?她?心?的DVD、吃pizza、afternoon tea、看????.......忙吧？但其?......是她?在慰藉我的心?[偷笑][嘻嘻]|['回港', '小休', '天', '小可']|['👋', '🤣', '🤨', '🤣']|['挥', '笑', '挑', '笑']|1
云南菜终于走出国门了[鼓掌]谢谢潘潘为此付出的不懈努力[赞]|[MASK][MASK]走出[MASK]了[[MASK]]谢谢潘潘为此付出的不懈努力[赞]|['云南菜', '终于', '国门', '鼓掌']|['😵\u200d💫', '🤩', '🍎', '🦴']|['晕', '崇', '果', '骨']|1
啊！！刚要去睡，笑醒了……[哈哈]|啊！！[MASK]去[MASK]，笑醒了……[哈哈]|['刚要', '睡']|['🧑\u200d🔧', '👹']|['工', '食']|1
也给@每日维他命Beijing 感兴趣的盆友们//@活着活着就明白了: @维他命羊 欢迎你来哦? 欢迎去过还想去打算去西班牙的朋友们，周末大趴走起！！[嘻嘻]|也给@每日维他命Beijing [MASK]的盆友们//@[MASK][MASK]就[MASK]了: @维他命[MASK] 欢迎你来哦? 欢迎去过还[MASK]去打算去[MASK]的朋友们，周末大趴走起！！[嘻嘻]|['感兴趣', '活着', '活着', '明白', '羊', '想', '西班牙']|['🧑\u200d⚖️', '🔥', '🔥', '🤫', '👀', '🤔', '😁']|['官', '火', '火', '静', '眼', '想', '嘻']|1
[哈哈][哈哈]谢谢鱼兄祝福|[哈哈][哈哈][MASK]鱼兄祝福|['哈哈哈哈', '谢谢']|['😃', '✍']|['哈', '写']|1
"某知名风投合伙人微博中提到员工数百收入千万级可称优质互联网公司。俺心里默默念叨:""优质可期优质可期，加油加油。不过，员工数百会不会有点人力成本太高，俺们估计可以控制在数十[嘻嘻]"""|"某[MASK][MASK][MASK]微博中提到[MASK][MASK][MASK][MASK]可[MASK][MASK][MASK]公司。俺心里默默念叨:""优质可期优质可期，加油加油。不过，员工数百会不会有点人力成本太高，俺们估计可以控制在数十[嘻嘻]"""|['知名', '风投', '合伙人', '员工', '数百', '收入', '千万级', '称', '优质', '互联网']|['🦵', '🥶', '🙂', '😵\u200d💫', '✋', '🤡', '😗', '🤩', '👉', '😮\u200d💨']|['肢', '冷', '呵', '晕', '手', '丑', '亲', '崇', '右', '呼']|1
@张译官网官方资讯 #张译##不靠谱的演员都爱说如果#28号重庆签售活动贴：http://t.cn/8kQVwux；29号成都签售活动贴：http://t.cn/8kpGyJQ，欢迎大家围观！本年度最后两场签售，走过路过千万不要错过哦！机不可失，失不再来！[哈哈][哈哈]|@[MASK][MASK][MASK][MASK][MASK] #[MASK]##[MASK]谱的[MASK][MASK]爱[MASK]如果#28号重庆签售活动贴：http://t.cn/8kQVwux；29号成都签售活动贴：http://t.cn/8kpGyJQ，欢迎大家围观！本年度最后两场签售，走过路过千万不要错过哦！机不可失，失不再来！[哈哈][哈哈]|['张', '译官', '网', '官方', '资讯', '张译', '不靠', '演员', '都', '说']|['🤕', '🐜', '🐺', '👾', '🔠', '🤕', '⛔', '👀', '\U0001fad8', '🥵']|['伤', '蚁', '狼', '怪', '字', '伤', '禁', '眼', '豆', '烧']|1
我先去的你这里，又转战到隔壁了！[嘻嘻]|我[MASK]去的你这里，又[MASK]到隔壁了！[嘻嘻]|['先', '转战']|['🤣', '🦡']|['笑', '獾']|1
年薪再低点我可以考虑 //@海南陈建勤:年薪再高点，我可以考虑。当然，绝对让你感到物有所值！[嘻嘻]//@任志强:夫妻合唱？ //@潘石屹:原总经理回国了，我们需要一名总经理。欢迎您。 //@张欣:长城脚下的公社招聘总经理，年薪200万，谁来试试？|[MASK]再低点我可以考虑 //@海南[MASK][MASK]:[MASK]再高点，我可以考虑。当然，绝对让你[MASK][MASK]！[[MASK]]//@[MASK]:[MASK][MASK]？ //@潘石屹:原总经理回国了，我们需要一名总经理。欢迎您。 //@张欣:长城脚下的公社招聘总经理，年薪200万，谁来试试？|['年薪', '陈', '建勤', '年薪', '感到', '物有所值', '嘻嘻', '任志强', '夫妻', '合唱']|['😴', '💋', '😴', '😴', '🧑\u200d⚖️', '🛖', '😁', '\U0001f979', '🧑', '🙂']|['眠', '脣', '眠', '眠', '官', '屋', '嘻', '忍', '父', '呵']|1
#早安、沃阁#今天南京天气雷阵雨转阴, 26~32°, 东北风5-6级转东风4-5级。有句话叫‘秋高气爽’啊！沃阁哥灰常欣喜的看到满天空的蘑菇云！顿时心旷神怡~[亲亲][亲亲]但还是要记得带伞哦！！|#[MASK]、[MASK]#今天[MASK][MASK][MASK][MASK], 26~32°, [MASK]5-6[MASK]转东风4-5级。有句话叫‘秋高气爽’啊！沃阁哥灰常欣喜的看到满天空的蘑菇云！顿时心旷神怡~[亲亲][亲亲]但还是要记得带伞哦！！|['早安', '沃阁', '南京', '天气', '雷阵雨', '转阴', '东北风', '级']|['🧼', '🤝', '⬇', '🤨', '😩', '🦡', '\U0001fae0', '🤪']|['皂', '握', '南', '挑', '累', '獾', '融', '稽']|1
[爱你][转发][ok]Nova Scotias Shubenacadie Sam and Ontarios Wiarton Willie didnt see their shadows, meaning, according to tradition, an early spring is on the way.两位土拨鼠都说，春天快来了。祝大家心情愉快|[爱你][[MASK]][ok]Nova Scotias Shubenacadie Sam and Ontarios Wiarton Willie didnt see their shadows, meaning, according to tradition, an early spring is on the way.[MASK][MASK]都说，春天快来了。祝大家心情愉快|['转发', '两位', '土拨鼠']|['🦡', '🤔', '😛']|['獾', '想', '吐']|1
[哈哈] //@Tankpx:巨龙巨龙，你永远差两年！//@不可不看的视频: 第一句就灭绝人寰了。。！！[哈哈]|[哈哈] //@Tankpx:[MASK][MASK]，你[MASK][MASK]两年！//@不可不看的视频: 第一句就灭绝人寰了。。！！[哈哈]|['巨龙', '巨龙', '永远', '差']|['\U0001faf4', '\U0001faf4', '\U0001fae0', '\U0001fab9']|['举', '举', '融', '巢']|1
